Id;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;Heating;HeatingQC;Ce1tralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;Garage2ish;GarageCars;GarageArea;GarageQual;GarageCond;2avedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;MoSold;YrSold;SaleType;SaleCondition;SalePrice
2413;20;0;75;10050;0;NA;0;0;0;0;0;11;0;0;0;1;5;5;1955;1955;1;0;1;1;1;0;1;0;1;1;0;0;3;288;0;0;928;1216;0;2;0;0;1216;0;0;1216;1;0;1;0;3;1;1;5;0;0;NA;0;1955;0;1;336;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;8;2007;0;0;
2414;20;0;60;11556;0;NA;0;0;0;0;0;11;0;0;0;1;5;9;1953;2006;0;0;0;1;1;0;1;4;1;1;0;0;4;408;0;0;456;864;0;1;0;0;1154;0;0;1154;0;0;1;1;3;1;2;6;0;0;NA;1;1962;1;1;336;0;0;0;63;0;0;0;0;0;NA;NA;NA;0;7;2007;0;0;
2415;90;0;70;8078;0;NA;0;0;0;0;0;11;0;0;2;1;5;5;1958;1958;1;0;2;5;2;260;1;0;1;1;0;0;2;0;0;0;1560;1560;0;2;0;0;1560;0;0;1560;0;0;2;0;4;2;1;8;0;0;NA;1;1958;1;2;484;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;12;2007;0;0;
2416;20;0;60;10950;0;NA;0;0;0;0;0;11;0;0;0;1;6;6;1952;1952;1;0;2;5;1;0;1;0;1;1;0;0;1;441;0;0;507;948;0;2;0;0;948;0;0;948;0;0;1;0;2;1;1;5;0;0;NA;1;1952;1;2;410;0;0;1;0;48;0;0;0;0;NA;NA;NA;0;4;2007;0;0;
2417;20;0;68;7942;0;NA;0;0;0;0;0;11;0;0;0;1;6;7;1953;1953;1;0;2;5;1;0;1;0;1;1;0;0;3;85;3;955;0;1040;0;2;0;1;1040;0;0;1040;0;1;1;0;3;1;1;6;0;0;NA;0;1953;2;1;293;0;0;0;0;0;0;0;0;0;NA;1;NA;0;6;2007;0;0;
2418;20;0;71;8540;0;NA;0;0;0;2;0;11;0;0;0;1;5;8;1956;2003;0;0;0;0;1;0;1;1;1;1;0;0;3;114;3;691;120;925;0;2;0;0;925;0;0;925;1;0;1;0;3;1;0;5;0;0;NA;1;1956;1;1;252;0;0;0;152;0;0;0;0;0;NA;NA;NA;0;6;2007;0;0;
2419;50;0;55;7150;0;NA;0;0;0;0;0;11;0;0;0;2;4;4;1955;1955;0;0;1;1;1;0;1;0;0;1;0;0;3;150;0;0;1040;1190;0;1;0;0;1040;500;0;1540;1;0;1;0;4;1;3;7;0;0;NA;1;2002;1;1;352;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;8;2007;0;0;
2420;20;0;70;8400;0;NA;0;0;0;2;0;11;0;0;0;1;5;5;1955;1955;0;0;1;1;1;0;1;1;1;1;0;0;4;793;0;0;130;923;0;2;0;0;925;0;0;925;1;0;1;0;3;1;1;5;0;2;1;0;1955;1;1;390;0;0;0;81;0;0;0;0;0;NA;2;NA;0;3;2007;0;0;
2421;20;0;75;9532;0;NA;0;0;0;0;0;11;0;0;0;1;4;6;1953;1953;0;0;0;0;1;0;1;0;1;1;0;0;4;595;4;354;156;1105;0;1;0;0;1647;0;0;1647;1;0;1;0;3;1;1;6;1;1;3;0;1953;2;1;280;0;0;0;225;0;0;0;0;368;NA;3;NA;0;2;2007;0;0;
2422;20;0;NA;15783;0;NA;0;0;0;0;0;7;3;0;0;1;5;5;1952;1952;0;0;2;5;1;0;1;0;1;1;0;0;3;292;0;0;632;924;0;2;0;0;924;0;0;924;0;0;1;0;2;1;1;6;0;0;NA;1;1952;1;1;420;0;0;0;0;324;0;0;0;0;NA;1;1;400;6;2007;0;0;
2423;50;0;60;14190;0;NA;0;0;0;0;0;7;3;0;0;2;4;7;1890;2006;0;0;0;0;1;0;0;1;1;4;0;0;2;0;0;0;925;925;0;1;0;0;1000;544;0;1544;0;0;2;0;3;1;1;7;0;0;NA;NA;NA;NA;0;0;NA;NA;1;231;0;0;0;0;0;NA;NA;NA;0;4;2007;0;0;
2424;50;0;NA;12099;0;NA;1;0;0;0;0;11;0;0;0;2;5;6;1953;2004;0;0;1;1;1;0;1;0;1;1;3;0;6;198;0;0;1018;1216;0;0;0;0;1216;0;512;1728;1;0;1;0;3;1;1;7;0;1;2;0;1953;1;1;371;0;0;0;200;0;0;0;0;0;NA;2;NA;0;6;2007;0;0;
2425;70;0;113;21281;0;NA;0;0;0;0;0;11;0;0;0;0;5;4;1935;2007;0;0;2;1;1;0;1;0;2;1;3;0;2;0;0;0;666;666;0;1;0;0;1308;1778;0;3086;0;0;3;1;4;1;0;9;1;0;NA;2;2007;1;3;1200;0;0;0;0;208;290;0;156;0;NA;NA;NA;0;11;2007;0;5;
2426;50;0;60;10284;0;NA;0;0;0;2;0;7;0;0;0;2;4;7;1925;1993;0;0;1;1;1;0;1;0;1;1;0;2;1;1030;5;66;55;1151;0;0;0;0;845;436;0;1281;1;0;2;0;1;1;1;6;4;0;NA;1;1978;1;2;580;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;8;2007;0;1;
2427;70;0;60;10800;0;0;0;0;0;0;0;7;0;0;0;0;5;9;1895;1999;0;0;2;3;1;0;1;1;1;0;0;3;2;0;0;0;736;736;0;0;0;0;751;783;0;1534;0;0;1;1;3;1;0;6;0;0;NA;NA;NA;NA;0;0;NA;NA;1;0;112;0;0;0;0;NA;NA;NA;0;7;2007;0;0;
2428;80;0;93;10090;0;NA;1;0;0;0;0;11;0;0;0;5;7;5;1963;1999;0;0;7;4;0;364;1;0;1;1;0;3;3;242;3;483;0;725;0;2;0;0;1035;616;0;1651;0;1;2;0;4;1;1;6;0;2;1;2;1963;1;1;276;0;0;0;460;46;0;0;165;0;NA;1;NA;0;10;2007;0;0;
2429;20;0;75;8700;0;NA;1;0;0;0;0;11;0;0;0;1;5;7;1961;1961;0;0;3;3;0;53;1;0;1;1;0;0;1;192;0;0;728;920;0;1;0;0;888;0;0;888;0;1;1;0;3;1;1;5;0;0;NA;0;1961;1;1;240;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;2;2007;2;1;
2430;20;0;66;8300;0;NA;1;0;0;0;0;11;0;0;0;1;6;6;1968;1968;0;0;2;5;0;86;1;0;1;1;0;2;3;952;0;0;0;952;0;1;0;0;952;0;0;952;1;0;1;0;3;1;1;5;0;0;NA;0;1968;1;1;288;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;8;2007;0;0;
2431;20;0;60;7200;0;NA;0;0;0;0;0;11;0;0;0;1;5;3;1950;1950;0;0;5;2;1;0;1;0;1;1;0;0;6;432;0;0;432;864;0;3;0;2;1238;0;0;1238;0;0;1;1;3;1;1;6;3;1;1;0;1950;1;1;357;0;0;0;0;171;0;0;0;0;NA;NA;NA;0;11;2007;0;0;
2432;20;0;NA;7500;0;NA;0;0;0;0;0;11;0;0;0;1;5;7;1959;2003;1;0;4;7;1;0;1;0;1;1;0;0;0;574;0;0;466;1040;0;0;0;0;1040;0;0;1040;1;0;1;0;3;1;0;6;0;0;NA;0;1959;0;1;286;0;0;0;0;0;0;0;0;0;NA;NA;1;0;7;2007;0;0;
2433;20;0;70;7315;0;NA;0;0;0;0;0;11;0;0;0;1;5;6;1958;1958;1;0;4;7;1;0;1;0;1;1;0;0;3;625;0;0;545;1170;0;2;0;0;1170;0;0;1170;0;1;1;0;3;1;1;6;0;1;1;0;1958;0;1;338;0;0;0;0;0;0;0;225;0;NA;NA;NA;0;3;2007;0;0;
2434;20;0;70;7903;0;NA;0;0;0;0;0;11;0;0;0;1;5;5;1960;1960;1;0;4;7;1;0;1;0;1;1;0;0;3;739;0;0;503;1242;0;1;0;2;1242;0;0;1242;1;0;1;1;3;1;1;6;0;0;NA;0;1960;0;1;324;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;5;2007;0;5;
2435;20;0;80;8000;0;NA;0;0;0;0;0;11;0;0;0;1;5;5;1960;1960;1;0;4;7;1;0;1;0;1;1;0;0;4;1098;4;154;125;1377;0;2;0;0;1377;0;0;1377;1;0;1;0;3;1;1;6;0;2;1;0;1965;1;1;351;0;0;0;0;0;0;0;0;0;NA;1;NA;0;11;2007;0;0;
2436;20;0;70;7000;0;NA;0;0;0;2;0;11;1;0;0;1;5;6;1961;1961;0;0;4;5;1;0;1;0;4;NA;NA;NA;NA;0;NA;0;0;0;0;1;0;0;925;0;0;925;0;0;1;0;3;1;1;7;0;0;NA;0;1961;2;1;300;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;7;2007;0;0;
2437;20;0;60;6600;0;NA;0;0;0;0;0;11;2;0;0;1;5;5;1962;1962;1;0;2;5;1;0;1;0;1;1;0;0;1;110;1;442;312;864;0;1;0;0;864;0;0;864;0;0;1;0;2;1;1;5;0;0;NA;1;1962;1;1;294;0;0;0;58;0;0;0;0;0;NA;NA;NA;0;12;2007;0;0;
2438;85;0;66;6760;0;NA;0;0;0;0;0;11;0;0;0;4;5;5;1962;1962;0;0;3;3;1;0;1;0;1;1;0;3;1;734;0;0;162;896;0;2;0;0;936;0;0;936;1;0;1;0;3;1;1;6;0;1;5;0;1962;0;1;288;0;0;0;24;90;160;0;0;0;NA;NA;NA;0;10;2007;0;0;
2439;30;1;60;6978;0;NA;0;1;0;0;0;7;3;0;0;1;5;7;1926;1980;0;0;1;1;1;0;0;1;2;1;0;0;2;0;0;0;850;850;0;2;0;0;960;0;0;960;0;0;1;0;2;1;1;5;0;0;NA;1;1981;0;2;576;0;0;0;0;0;116;0;0;0;NA;NA;NA;0;4;2007;0;0;
2440;50;1;50;6000;0;0;0;0;0;0;0;7;0;0;0;2;6;6;1927;1950;0;0;1;1;1;0;1;0;2;1;0;0;3;276;0;0;569;845;0;2;0;0;866;430;0;1296;0;0;1;0;3;1;1;6;0;0;NA;1;1980;1;2;576;0;0;0;0;0;175;0;0;0;NA;NA;NA;0;7;2007;0;0;
2441;30;1;56;4480;0;NA;0;0;0;2;0;7;3;0;0;1;5;5;1922;1950;0;0;8;9;1;0;1;0;0;4;3;0;6;782;0;0;240;1022;0;2;1;1;1022;0;0;1022;1;0;1;0;2;1;3;4;0;1;2;1;1922;1;1;184;0;1;1;0;122;20;0;0;0;NA;1;NA;0;2;2007;0;0;
2442;30;1;56;3153;0;0;0;0;0;0;0;7;0;0;0;1;5;6;1920;1990;0;0;1;1;1;0;1;0;2;1;0;0;2;0;0;0;967;967;0;1;0;0;967;0;0;967;0;0;1;0;2;1;1;5;0;1;2;1;1920;1;1;180;1;0;1;0;0;26;0;0;0;NA;NA;NA;0;7;2007;0;0;
2443;30;1;60;7200;0;NA;0;0;0;0;0;7;0;0;0;1;5;8;1940;1950;0;0;0;0;2;279;1;0;1;1;0;0;2;0;0;0;808;808;0;0;0;0;1072;0;0;1072;0;0;1;0;2;1;1;5;0;2;2;1;1940;1;2;379;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;5;2007;0;0;
2444;50;1;120;9000;0;NA;0;0;0;2;0;7;0;0;0;2;5;8;1900;2006;0;0;9;8;1;0;1;0;2;1;3;0;4;130;0;0;550;680;0;0;0;0;680;494;0;1174;0;0;1;0;2;1;0;6;0;1;2;1;2000;1;2;576;0;0;0;116;26;40;0;0;0;NA;1;NA;0;6;2007;0;0;
2445;50;1;50;5925;0;NA;0;0;0;0;0;7;0;0;0;2;4;6;1900;1950;0;0;1;1;1;0;1;0;2;4;0;0;6;122;4;448;0;570;0;1;1;0;761;380;0;1141;0;0;1;0;3;1;1;6;0;0;NA;1;1930;1;1;252;1;1;0;0;0;96;0;0;0;NA;NA;NA;0;5;2007;6;0;
2446;70;1;57;9639;0;NA;0;0;0;0;0;7;3;0;0;0;4;8;1900;1950;0;0;1;1;1;0;1;0;0;1;0;0;2;0;0;0;1075;1075;0;0;0;0;1156;642;0;1798;0;0;2;1;4;1;1;7;0;0;NA;1;1935;1;2;342;0;0;1;0;0;160;0;0;0;NA;1;NA;0;5;2007;0;0;
2447;70;1;NA;10337;0;1;1;0;0;0;0;7;0;0;0;0;8;9;1910;1999;1;0;0;0;1;0;0;1;2;1;0;0;2;0;0;0;725;725;0;0;1;0;909;863;0;1772;0;0;2;1;3;1;0;7;0;0;NA;1;1992;1;2;816;0;0;0;0;0;0;0;0;0;NA;1;NA;0;5;2007;0;0;
2448;70;1;53;9863;0;1;0;0;0;0;0;7;0;0;0;0;6;6;1927;1950;2;0;2;5;1;0;1;0;2;1;0;0;6;196;4;210;322;728;0;2;0;0;914;728;0;1642;0;1;1;1;4;1;1;9;0;1;2;1;1927;1;1;374;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;3;2007;0;1;
2449;70;1;35;4571;0;0;0;0;0;0;0;7;0;0;0;0;5;7;1910;1950;0;0;1;1;1;0;1;0;2;1;0;0;4;168;0;0;448;616;0;0;0;0;616;616;0;1232;0;0;1;0;3;1;1;6;0;0;NA;1;1920;1;2;480;1;1;0;280;0;143;0;0;0;NA;NA;NA;0;6;2007;0;0;
2450;50;1;56;8398;0;0;0;0;0;0;0;7;0;0;0;2;6;8;1910;1990;0;0;2;5;1;0;1;0;1;0;1;0;4;259;0;0;667;926;0;2;0;0;991;659;0;1650;0;0;2;0;3;1;1;6;0;0;NA;1;1979;1;2;468;0;0;1;128;103;0;0;0;0;NA;NA;NA;0;11;2007;0;0;
2451;70;1;60;3600;0;0;0;0;0;0;0;7;0;0;0;0;5;7;1930;2005;2;0;0;0;1;0;1;1;2;1;3;0;3;316;0;0;371;687;0;1;0;0;687;671;0;1358;0;0;1;1;3;1;0;6;0;1;2;1;2004;1;1;336;0;0;0;0;32;0;0;0;0;NA;1;NA;0;7;2007;0;2;
2452;75;1;75;13500;0;0;0;0;0;2;0;7;0;0;0;6;7;8;1879;1987;0;0;2;5;1;0;1;1;0;1;0;0;2;0;0;0;819;819;0;2;0;2;1312;1142;0;2454;0;0;2;0;3;1;1;8;0;1;2;0;1950;1;2;576;0;0;1;0;148;150;0;0;0;NA;1;NA;0;2;2007;0;0;
2453;20;1;52;8626;0;NA;0;0;0;0;0;7;0;0;0;1;4;6;1956;1956;0;0;1;1;1;1;1;0;1;NA;NA;NA;NA;0;NA;0;0;0;0;1;0;0;968;0;0;968;0;0;1;0;2;1;1;5;0;0;NA;0;1956;1;1;331;1;0;0;0;0;0;0;0;0;NA;NA;NA;0;5;2007;0;0;
2454;80;1;76;11800;0;NA;0;0;0;0;0;7;0;0;0;5;4;7;1949;2002;0;0;9;5;1;0;1;0;4;NA;NA;NA;NA;0;NA;0;0;0;0;0;0;0;1382;0;0;1382;0;0;2;0;1;1;1;6;4;1;1;0;1957;0;1;384;0;0;0;0;40;0;0;0;0;NA;NA;NA;0;5;2007;0;0;
2455;40;0;55;6854;0;NA;0;1;0;0;1;8;0;0;0;1;5;7;1925;1994;0;0;1;1;1;0;1;1;0;1;0;0;6;317;4;227;212;756;0;2;1;2;916;144;0;1060;1;0;1;0;1;1;1;6;4;1;2;1;1969;1;1;308;1;0;0;0;65;0;0;150;0;NA;NA;NA;0;8;2007;0;0;
2456;50;1;55;8674;0;NA;0;3;0;0;0;8;5;1;0;2;5;6;1950;1950;0;0;1;1;1;0;1;0;1;4;0;0;3;910;0;0;0;910;0;2;0;0;910;525;0;1435;1;0;1;0;3;1;1;6;0;0;NA;1;1950;1;1;308;0;0;0;0;33;0;0;0;0;NA;NA;NA;0;3;2007;0;0;
2457;50;1;50;6125;0;NA;0;0;0;0;0;8;0;0;0;2;5;7;1939;1998;0;0;1;1;1;0;1;1;1;1;0;0;3;306;0;0;422;728;0;0;0;0;728;546;0;1274;0;0;2;0;3;1;1;6;0;0;NA;1;1939;1;1;224;1;0;0;0;0;192;0;0;0;NA;NA;NA;0;3;2007;5;0;
2458;70;1;50;6000;0;NA;0;0;0;0;0;8;0;0;0;0;6;6;1939;1950;0;0;1;0;1;0;1;0;1;1;0;2;3;276;0;0;324;600;0;0;0;0;608;624;0;1232;0;0;1;1;3;1;1;6;0;2;1;0;1939;1;1;217;0;0;0;0;0;0;0;0;0;NA;2;NA;0;2;2007;0;0;
2459;45;1;51;6120;0;NA;0;0;0;0;0;8;0;0;0;3;5;7;1939;1950;0;0;8;9;1;0;0;0;2;1;0;0;2;0;0;0;884;884;0;0;0;0;884;0;0;884;0;0;1;0;2;1;1;5;0;0;NA;1;1939;1;1;240;0;0;0;0;0;136;0;0;0;NA;1;NA;0;7;2007;0;0;
2460;50;1;NA;6240;0;NA;0;0;0;0;0;8;0;0;0;2;6;5;1938;1950;0;0;0;0;1;0;1;0;2;1;0;0;6;52;0;0;809;861;0;1;0;0;861;548;0;1409;1;0;1;1;3;1;1;6;0;1;2;1;1968;1;2;528;0;0;0;225;0;84;0;0;0;NA;NA;NA;0;3;2007;0;0;
2461;50;1;52;6240;0;NA;0;0;0;0;0;8;0;0;0;2;5;8;1939;1952;0;0;2;5;1;0;1;1;2;1;0;0;3;48;0;0;624;672;0;0;0;0;899;423;0;1322;1;0;1;0;4;1;1;7;0;0;NA;1;1939;1;1;280;0;0;0;0;0;0;0;0;0;NA;1;NA;0;7;2007;0;0;
2462;50;1;52;6240;0;NA;0;0;0;0;0;8;0;0;0;2;5;7;1930;1992;0;0;2;5;1;0;1;0;2;1;0;0;2;0;0;0;966;966;0;0;0;0;1014;412;0;1426;0;0;1;0;3;1;1;6;0;1;2;1;1930;1;1;230;1;0;0;174;0;96;0;0;0;NA;3;NA;0;7;2007;0;0;
2463;50;1;51;6120;0;NA;0;0;0;0;0;8;0;0;0;2;5;6;1926;1950;0;0;2;5;1;0;1;0;2;1;0;0;1;351;0;0;405;756;0;1;0;2;903;378;0;1281;1;0;1;0;2;1;0;6;0;0;NA;1;1926;1;2;379;0;0;0;25;0;0;0;0;0;NA;NA;NA;0;8;2007;0;0;
2464;70;1;47;7755;0;NA;0;0;0;0;0;7;0;0;0;0;6;8;1918;1995;0;0;2;5;1;0;1;1;1;1;0;0;2;0;0;0;1100;1100;0;0;0;2;1100;1164;0;2264;0;0;2;1;4;1;1;8;0;0;NA;1;1950;1;1;408;0;0;0;0;152;0;0;0;0;NA;1;NA;0;5;2007;0;0;
2465;50;0;60;8850;0;1;0;1;0;0;0;8;0;0;0;2;6;7;1920;1950;0;0;2;2;1;0;1;1;0;1;0;0;2;0;0;0;768;768;0;0;0;0;752;624;0;1376;0;0;1;0;3;1;0;7;0;0;NA;1;1977;1;2;576;0;0;2;0;54;144;0;0;0;NA;NA;NA;0;2;2007;0;0;
2466;50;0;60;8550;0;NA;0;0;0;0;0;8;6;0;0;2;5;5;1926;1950;0;0;3;3;1;0;1;0;0;4;0;0;2;0;0;0;750;750;0;2;0;0;960;356;0;1316;0;0;1;0;4;1;1;7;0;0;NA;1;1965;1;2;576;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;10;2007;6;5;
2467;70;1;NA;5700;0;NA;1;0;0;2;0;7;1;0;0;0;7;6;1929;1990;0;0;2;2;1;0;1;0;2;1;0;0;3;336;0;0;336;672;0;1;1;2;672;672;0;1344;1;0;1;1;3;1;0;6;0;1;2;0;1979;1;2;456;0;0;0;0;0;70;0;0;0;NA;3;NA;0;9;2007;0;0;
2468;45;1;40;5680;0;0;0;0;0;0;0;7;0;0;0;2;5;4;1901;1950;0;0;8;9;1;0;1;0;1;1;0;0;2;0;0;0;592;592;0;2;1;2;933;240;0;1173;0;0;2;0;3;1;1;7;0;0;NA;1;1920;1;1;240;0;1;0;0;25;77;0;0;0;NA;1;NA;0;9;2007;0;3;
2469;50;1;40;5680;0;0;0;0;0;0;0;7;0;0;0;2;5;3;1901;1950;0;0;8;9;1;0;1;0;1;1;0;0;2;0;0;0;969;969;0;2;1;2;969;245;0;1214;0;0;1;0;2;1;1;6;0;0;NA;1;1920;1;1;216;0;0;1;0;0;77;0;0;0;NA;1;NA;0;9;2007;0;3;
2470;80;1;120;13200;0;NA;0;0;0;2;0;13;0;0;0;5;6;6;1963;1963;0;0;3;3;0;234;1;0;1;1;0;0;4;375;0;0;366;741;0;3;0;0;1497;797;0;2294;0;0;3;0;5;1;1;9;0;1;2;0;1963;1;2;658;0;0;0;0;110;0;0;0;0;NA;NA;NA;0;4;2007;0;0;
2471;60;1;60;9780;0;0;0;0;0;0;0;13;0;0;0;0;7;9;1950;2005;0;0;0;0;1;0;1;4;1;1;0;0;6;354;4;398;224;976;0;0;0;0;976;976;0;1952;0;0;1;1;4;1;0;8;0;2;1;1;1950;2;1;299;0;0;0;285;0;0;0;216;0;NA;NA;NA;0;4;2007;0;0;
2472;50;1;60;10320;0;0;0;0;0;0;0;13;0;0;0;2;6;5;1915;1950;0;0;1;1;1;0;1;0;1;1;3;0;6;375;0;0;763;1138;0;1;0;0;1138;1042;0;2180;0;0;1;1;3;1;1;7;0;1;2;1;2006;1;2;720;0;0;1;0;0;170;0;0;0;NA;NA;NA;0;5;2007;0;0;
2473;190;1;52;4330;0;0;0;0;0;0;0;13;0;0;1;2;4;6;1958;1958;0;0;1;1;1;0;1;0;2;4;0;0;3;681;3;127;0;808;0;2;0;0;838;477;0;1315;1;0;2;0;3;1;1;5;0;0;NA;1;1958;0;2;436;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;2;2007;2;1;
2474;50;1;60;10320;0;0;0;0;0;2;0;13;3;0;0;2;4;1;1910;1950;0;0;2;5;1;0;3;2;1;1;3;0;2;0;0;0;771;771;0;3;0;0;866;504;114;1484;0;0;2;0;3;1;1;6;NA;0;NA;1;1910;1;1;264;0;1;1;14;211;0;0;84;0;NA;NA;NA;0;9;2007;2;1;
2475;70;0;107;12888;0;NA;0;1;0;0;0;9;1;0;0;0;7;8;1937;1980;0;0;2;5;1;0;1;1;1;1;0;0;1;288;0;0;717;1005;0;2;0;0;1262;1005;0;2267;1;0;1;1;3;1;1;7;0;2;2;0;1937;2;2;498;0;0;0;521;0;0;0;0;0;NA;NA;NA;0;4;2007;0;0;
2476;190;0;59;4484;0;NA;1;0;0;2;0;23;0;0;1;2;5;6;1942;1979;0;0;7;4;1;0;1;0;1;1;0;0;1;485;0;0;187;672;0;2;1;0;778;504;0;1282;1;0;1;0;2;1;1;4;0;0;NA;1;1942;1;1;240;0;0;0;0;88;0;0;0;0;NA;1;NA;0;7;2007;0;0;
2477;190;0;75;11235;0;NA;0;0;0;0;0;9;0;0;1;4;5;5;1963;1963;0;0;3;3;1;0;1;0;1;0;0;3;1;925;0;0;0;925;0;2;0;0;999;0;0;999;1;0;1;0;3;1;1;6;0;0;NA;1;1963;1;1;308;0;0;0;40;176;0;0;0;0;NA;1;NA;0;3;2007;0;0;
2478;85;0;75;11235;0;NA;0;0;0;0;0;9;0;0;0;4;5;5;1964;1980;0;0;3;3;0;30;1;0;1;0;0;3;4;785;0;0;635;1420;0;1;0;0;1452;0;0;1452;1;0;1;0;2;1;1;6;3;1;1;1;1964;1;2;572;0;0;0;92;0;88;0;0;0;NA;NA;NA;0;11;2007;0;0;
2479;20;0;62;14299;0;NA;0;0;0;0;0;9;1;0;0;1;4;3;1964;1964;0;0;3;3;1;0;1;0;1;1;0;0;3;513;5;144;348;1005;0;2;0;0;1005;0;0;1005;1;0;1;0;3;1;1;5;0;0;NA;1;1964;1;2;440;0;0;1;0;0;0;0;0;0;NA;1;NA;0;7;2007;0;0;
2480;80;0;65;14149;0;NA;1;0;0;0;0;9;0;0;0;5;5;8;1964;2001;1;0;3;3;0;50;0;1;1;1;0;1;6;68;1;722;190;980;0;2;0;0;1020;0;0;1020;0;1;2;0;3;1;1;5;0;1;5;1;1970;1;2;528;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;5;2007;0;0;
2481;20;0;NA;11677;0;NA;1;0;0;0;0;9;0;0;0;1;5;4;1966;1966;0;0;3;3;0;442;1;0;1;1;0;3;3;249;1;761;30;1040;0;2;0;0;1040;0;0;1040;1;0;1;0;3;1;1;6;0;0;NA;0;1966;0;1;264;0;0;0;0;90;0;0;0;0;NA;1;NA;0;2;2007;0;0;
2482;190;0;70;8425;0;NA;0;0;0;4;0;9;1;0;1;1;5;6;1971;1990;0;0;3;3;1;0;1;0;1;0;0;3;0;748;0;0;20;768;0;1;0;0;868;0;0;868;1;0;1;0;2;1;1;6;0;0;NA;1;1989;1;2;576;0;0;0;138;0;0;0;0;0;NA;3;NA;0;5;2007;0;0;
2483;20;0;86;8665;0;NA;1;0;0;0;0;9;0;0;0;1;5;5;1968;1968;0;0;3;3;0;89;1;0;1;1;0;2;3;168;1;288;420;876;0;2;0;0;897;0;0;897;0;0;1;0;3;1;1;5;0;0;NA;0;1968;0;1;264;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;1;2007;0;0;
2484;20;0;NA;8398;0;NA;1;0;0;0;0;9;0;0;0;1;5;5;1967;1967;0;0;1;1;0;323;1;1;1;1;0;0;6;114;1;529;300;943;0;2;0;0;943;0;0;943;1;0;1;0;2;1;1;5;0;0;NA;1;1972;1;2;528;0;0;0;132;0;0;0;0;0;NA;NA;NA;0;6;2007;0;0;
2485;20;0;NA;8169;0;NA;0;0;0;2;0;9;1;0;0;1;5;7;1966;1966;0;0;7;4;1;0;1;1;1;1;0;0;3;216;3;435;261;912;0;0;0;0;912;0;0;912;1;0;1;0;3;1;0;6;0;0;NA;1;1966;1;1;315;0;0;0;204;0;0;0;0;0;NA;1;NA;0;7;2007;0;0;
2486;20;0;81;14175;0;NA;0;1;0;0;1;9;7;0;0;1;5;5;1956;1998;1;0;4;7;1;0;1;0;1;1;0;0;3;386;3;522;332;1240;0;1;0;0;1375;0;0;1375;1;0;1;0;3;1;1;6;0;1;2;0;1956;1;1;323;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;12;2007;0;0;
2487;60;0;99;16779;0;NA;0;0;0;0;0;9;1;0;0;0;5;4;1920;1996;0;0;2;5;0;356;1;2;1;0;0;0;4;267;0;0;404;671;0;3;0;0;1567;1087;0;2654;0;0;3;0;4;1;1;11;4;1;2;0;1946;1;2;638;0;0;0;128;570;0;0;0;0;NA;NA;1;500;5;2007;0;0;
2488;50;0;70;6960;0;NA;0;0;0;0;0;9;0;0;0;2;7;8;1940;1998;0;0;2;5;1;0;1;0;2;1;0;0;1;258;0;0;422;680;0;0;0;2;798;504;0;1302;0;0;1;1;2;1;0;6;0;2;2;0;1940;1;1;224;0;0;0;0;0;0;0;126;0;NA;1;NA;0;7;2007;0;0;
2489;20;0;91;11375;0;NA;0;0;0;0;0;9;0;0;0;1;6;5;1954;1995;0;0;0;0;1;0;1;0;1;1;0;0;3;736;0;0;231;967;0;2;0;0;1299;0;0;1299;0;0;1;0;3;1;0;6;0;1;1;0;1954;1;2;494;0;0;0;81;0;280;0;0;0;NA;NA;NA;0;10;2007;0;0;
